algorithm,mode,backend,repeat,transpile_seed,job_id,flow_bits,reads,probability,surrogate_qubo_energy,top50_rank,exact_repaired_qubo_energy,match,matched_ip_obj,repaired_aux_bits,repaired_full_bits
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1011110101000010011,1,0.000244140625,207.0915187499986,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0110111101000010011,1,0.000244140625,471.44671875000085,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0100010111000010011,1,0.000244140625,440.5795937499877,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0000001111000010011,1,0.000244140625,456.1967687499882,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1001101111000010011,1,0.000244140625,410.57096875000525,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1010010000100010011,1,0.000244140625,275.4135437499824,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1011110000100010011,1,0.000244140625,339.65849374999266,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1111001100100010011,1,0.000244140625,889.6872187499969,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0011101100100010011,1,0.000244140625,390.3657937499995,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1111111100100010011,1,0.000244140625,772.1293937500086,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0101010010100010011,1,0.000244140625,958.0037687499921,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1100110010100010011,1,0.000244140625,506.0241187500019,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1100010110100010011,1,0.000244140625,420.52751874999853,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1000010001100010011,1,0.000244140625,584.3287437499844,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0000001001100010011,1,0.000244140625,570.9135937499898,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0101000101100010011,1,0.000244140625,801.2216437499869,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0110100101100010011,1,0.000244140625,726.329518749993,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0010110010010010011,1,0.000244140625,212.60801874999424,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0100101010010010011,1,0.000244140625,260.30431874998817,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1001010110010010011,1,0.000244140625,156.25524374999645,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1110101110010010011,1,0.000244140625,246.6571437499947,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0110111110010010011,1,0.000244140625,474.0857187499971,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0001110101010010011,1,0.000244140625,120.03094375000569,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0110000011010010011,1,0.000244140625,810.1430437499889,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1000111011010010011,1,0.000244140625,726.5366437500049,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0111011111010010011,1,0.000244140625,1435.0748937500134,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1100110010110010011,1,0.000244140625,426.6905187500058,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0011010110110010011,1,0.000244140625,707.6879687499959,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0100111110110010011,1,0.000244140625,402.58829375000096,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1100111110110010011,1,0.000244140625,356.83999375000985,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1100100111110010011,1,0.000244140625,735.6456187500035,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0101001111110010011,1,0.000244140625,1096.4005937499996,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0000010000001010011,1,0.000244140625,136.08966874998077,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0110110110001010011,1,0.000244140625,366.780043749995,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0110001110001010011,1,0.000244140625,542.7322437499836,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0110010001001010011,1,0.000244140625,626.793843749985,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1000011001001010011,1,0.000244140625,575.2486687499929,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1100111111001010011,1,0.000244140625,431.85151875001634,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0011110000101010011,1,0.000244140625,470.90339374999144,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1010110010101010011,1,0.000244140625,506.0351187500005,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0110110010101010011,1,0.000244140625,818.9891937499983,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0110001010101010011,1,0.000244140625,930.8189437499911,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0011001110101010011,1,0.000244140625,791.9805687499957,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0010110001101010011,1,0.000244140625,555.3074187499951,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1000110011101010011,1,0.000244140625,1135.5625687500067,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1011110011101010011,1,0.000244140625,1210.5344937500024,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1001001111101010011,1,0.000244140625,926.9025687500077,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1000101111101010011,1,0.000244140625,905.4059187500081,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0000100000011010011,1,0.000244140625,217.06219374999955,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0000011000011010011,1,0.000244140625,457.13684374999025,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0100011000011010011,1,0.000244140625,510.60111874998233,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0100100010011010011,1,0.000244140625,180.53579374998776,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0110100010011010011,1,0.000244140625,405.00426874999016,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1000010010011010011,1,0.000244140625,177.50689374999274,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0100010010011010011,1,0.000244140625,212.59701874998746,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1100111010011010011,1,0.000244140625,289.36554375000014,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1111010110011010011,1,0.000244140625,776.1743937500062,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1010101110011010011,1,0.000244140625,43.573818749990096,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1011010001011010011,1,0.000244140625,384.2477187499985,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1010010111011010011,1,0.000244140625,230.01209375000735,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1101111111011010011,1,0.000244140625,416.7628687500187,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0111000100111010011,1,0.000244140625,1054.1973437499882,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1001110100111010011,1,0.000244140625,14.48226875000114,2,11.810499999999749,gurobi_pool,11.8105,00000000000001101,100111010011101001100000000000001101
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0100011100111010011,1,0.000244140625,342.9599187499937,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1000110010111010011,1,0.000244140625,415.97454375000484,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1101001110111010011,1,0.000244140625,495.89446875000044,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0000011101111010011,1,0.000244140625,416.77046875000406,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1100010000000110011,1,0.000244140625,390.3473687499834,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1101110000000110011,1,0.000244140625,433.21816875000445,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0111001100000110011,1,0.000244140625,1328.2442937499948,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1100101100000110011,1,0.000244140625,352.5580687499962,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0100010010000110011,1,0.000244140625,517.0981937499846,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1000110010000110011,1,0.000244140625,482.0080687499981,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1111011110000110011,1,0.000244140625,1288.6889937500134,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0000000001000110011,1,0.000244140625,435.0966937499895,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0100101001000110011,1,0.000244140625,482.8328937499939,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1101011001000110011,1,0.000244140625,1003.6220687500031,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1100000101000110011,1,0.000244140625,442.8126687499921,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0000100101000110011,1,0.000244140625,520.5932937500047,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0110101101000110011,1,0.000244140625,600.4306187500015,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0101100011000110011,1,0.000244140625,1018.543143750002,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0100111000100110011,1,0.000244140625,647.4610937499983,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1001111000100110011,1,0.000244140625,633.8676187500096,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1110110100100110011,1,0.000244140625,511.29709375000925,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1001100010100110011,1,0.000244140625,752.6594437500053,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1100110001100110011,1,0.000244140625,734.7156937500047,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1000001101100110011,1,0.000244140625,664.8362687500023,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1100110000010110011,1,0.000244140625,396.51036875,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0110000100010110011,1,0.000244140625,891.155718749992,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0110000010010110011,1,0.000244140625,801.165043749992,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1100011010010110011,1,0.000244140625,771.022918749997,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0110111010010110011,1,0.000244140625,870.246493750001,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0011000110010110011,1,0.000244140625,790.5715687499944,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1100100001010110011,1,0.000244140625,448.97566875000075,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1010110001010110011,1,0.000244140625,395.5512937500041,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0000100101010110011,1,0.000244140625,526.7562937500059,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1000100101010110011,1,0.000244140625,566.5045937500038,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1101001011010110011,1,0.000244140625,994.6039187500035,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0100010000110110011,1,0.000244140625,552.481418749994,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1010010000110110011,1,0.000244140625,506.74411874999873,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1111101000110110011,1,0.000244140625,950.0245937499994,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0000011100110110011,1,0.000244140625,578.7856687499993,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0001110010110110011,1,0.000244140625,687.0129187500061,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1111010110110110011,1,0.000244140625,1303.9320687500147,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1001000001110110011,1,0.000244140625,676.84984375,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1001110001110110011,1,0.000244140625,644.7886187500048,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1001000101110110011,1,0.000244140625,591.3532437500021,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1011100101110110011,1,0.000244140625,730.3251187499977,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0000011101110110011,1,0.000244140625,727.4346437500024,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1100110011110110011,1,0.000244140625,1121.1193187500141,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0010011000001110011,1,0.000244140625,644.1200937499932,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1100101100001110011,1,0.000244140625,267.0614687499972,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1001101010001110011,1,0.000244140625,401.5929687500027,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0100101110001110011,1,0.000244140625,308.3156937499898,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0110000011001110011,1,0.000244140625,1029.147618749997,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0000010011001110011,1,0.000244140625,676.4053437499986,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0001111011001110011,1,0.000244140625,905.9154187500105,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1010100100101110011,1,0.000244140625,340.274993750003,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1010110100101110011,1,0.000244140625,244.09131875000526,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1001100010101110011,1,0.000244140625,667.162843750003,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1100000001101110011,1,0.000244140625,659.906168749997,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1010011001101110011,1,0.000244140625,1006.8625687500064,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0000000011101110011,1,0.000244140625,1182.0498687499983,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0010001011101110011,1,0.000244140625,1315.293668750002,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0111011011101110011,1,0.000244140625,2512.397468750015,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1001010000011110011,1,0.000244140625,300.42029375000266,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1001011000011110011,1,0.000244140625,636.678618750002,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0110101100011110011,1,0.000244140625,522.0670937499908,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0011100010011110011,1,0.000244140625,534.0817687499971,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0011011010011110011,1,0.000244140625,966.5237687500014,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1010011110011110011,1,0.000244140625,429.04751875000056,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1010000101011110011,1,0.000244140625,277.99346875000606,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0100110011011110011,1,0.000244140625,500.9169687500107,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0110110000111110011,1,0.000244140625,563.2083937500026,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0000111000111110011,1,0.000244140625,493.289068750001,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0001111000111110011,1,0.000244140625,514.785718750001,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1110010101111110011,1,0.000244140625,666.1090687500239,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0100100011111110011,1,0.000244140625,1006.5614937500013,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1100001011111110011,1,0.000244140625,1019.2075687500055,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1101110111111110011,1,0.000244140625,843.3778687500189,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1001011000000001011,1,0.000244140625,491.2756437499993,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0010000100000001011,1,0.000244140625,264.8054687499862,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1000100100000001011,1,0.000244140625,336.5750937500002,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0001100100000001011,1,0.000244140625,275.57514375000846,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0011011100000001011,1,0.000244140625,740.1182687499943,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,1000111100000001011,2,0.00048828125,320.1599437500006,,,,,,
QAOA_reduced_surrogate_JuliQAOA_IBM_pilot,hardware,ibm_fez,1,92001,d8pg2hmgbcrc73f20540,0011111100000001011,1,0.000244140625,483.6284687499981,,,,,,
